D:\Data\zcb\2012-12-29-Au2.b\002SMPL.d
强度 vs 时间,计数
42.200,0.00
42.203,0.00
42.207,0.00
42.210,0.00
42.214,0.00
42.217,0.00
42.221,0.00
42.224,0.00
42.228,0.00
42.231,0.00
42.235,0.00
42.238,0.00
42.242,0.00
42.245,0.00
42.249,0.00
42.252,0.00
42.256,0.00
42.259,0.00
42.263,0.00
42.267,0.00
42.270,0.00
42.274,0.00
42.277,0.00
42.281,0.00
42.284,0.00
42.288,0.00
42.291,0.00
42.295,0.00
42.298,0.00
42.302,0.00
42.305,0.00
42.309,0.00
42.312,0.00
42.316,0.00
42.319,0.00
42.323,1.00
42.326,0.00
42.330,0.00
42.333,0.00
42.337,0.00
42.340,0.00
42.344,0.00
42.346,0.00
42.351,0.00
42.354,0.00
42.358,0.00
42.361,0.00
42.365,0.00
42.368,0.00
42.372,0.00
42.375,0.00
42.379,0.00
42.382,0.00
42.386,0.00
42.389,0.00
42.393,21.00
42.396,0.00
42.400,0.00
42.403,0.00
42.407,0.00
42.410,0.00
42.414,0.00
42.417,0.00
42.421,0.00
42.424,0.00
42.428,0.00
42.431,0.00
42.435,0.00
42.438,0.00
42.442,0.00
42.445,0.00
42.449,0.00
42.452,0.00
42.456,0.00
42.459,0.00
42.463,0.00
42.466,0.00
42.470,0.00
42.473,0.00
42.477,0.00
42.480,0.00
42.484,0.00
42.487,0.00
42.491,0.00
42.494,0.00
42.498,0.00
42.501,0.00
42.505,0.00
42.508,0.00
42.512,0.00
42.515,0.00
42.519,0.00
42.522,0.00
42.526,0.00
42.529,17.00
42.533,0.00
42.536,0.00
42.540,0.00
42.543,0.00
42.547,0.00
42.550,0.00
42.554,0.00
42.557,0.00
42.561,0.00
42.564,0.00
42.568,0.00
42.571,0.00
42.575,0.00
42.578,0.00
42.582,0.00
42.585,0.00
42.589,0.00
42.592,0.00
42.596,0.00
42.599,0.00
42.602,0.00
42.606,0.00
42.610,0.00
42.613,0.00
42.617,0.00
42.620,0.00
42.624,0.00
42.627,0.00
42.631,0.00
42.634,0.00
42.638,20.00
42.641,0.00
42.645,0.00
42.648,0.00
42.652,0.00
42.655,0.00
42.659,0.00
42.662,0.00
42.666,0.00
42.669,0.00
42.673,0.00
42.676,21.00
42.680,0.00
42.683,0.00
42.687,0.00
42.690,0.00
42.694,0.00
42.697,0.00
42.701,0.00
42.704,0.00
42.708,0.00
42.711,0.00
42.715,0.00
42.718,0.00
42.722,0.00
42.725,0.00
42.729,0.00
42.732,0.00
42.736,0.00
42.739,0.00
42.743,0.00
42.746,0.00
42.750,0.00
42.753,0.00
42.757,0.00
42.760,1.00
42.764,0.00
42.767,0.00
42.771,0.00
42.774,0.00
42.778,0.00
42.781,0.00
42.785,0.00
42.788,0.00
42.792,0.00
42.794,0.00
42.799,0.00
42.802,0.00
42.806,0.00
42.809,0.00
42.813,0.00
42.816,0.00
42.820,0.00
42.823,0.00
42.827,1.00
42.830,0.00
42.834,0.00
42.837,0.00
42.841,0.00
42.845,0.00
42.848,0.00
42.852,0.00
42.855,0.00
42.858,0.00
42.862,0.00
42.866,0.00
42.869,0.00
42.873,0.00
42.876,0.00
42.880,0.00
42.883,0.00
42.887,0.00
42.890,0.00
42.894,0.00
42.897,0.00
42.901,0.00
42.904,0.00
42.908,0.00
42.911,0.00
42.915,0.00
42.918,0.00
42.922,0.00
42.925,0.00
42.929,0.00
42.932,0.00
42.936,0.00
42.939,0.00
42.943,0.00
42.946,0.00
42.950,0.00
42.953,1.00
42.957,0.00
42.960,0.00
42.964,0.00
42.967,0.00
42.971,0.00
42.974,0.00
42.978,0.00
42.981,0.00
42.985,0.00
42.988,1.00
42.992,0.00
42.995,0.00
42.999,0.00
43.002,0.00
43.006,0.00
43.009,0.00
43.013,0.00
43.016,0.00
43.020,0.00
43.023,0.00
43.027,0.00
43.030,0.00
43.034,0.00
43.037,0.00
43.041,0.00
43.044,0.00
43.048,0.00
43.050,0.00
43.055,0.00
43.058,2.00
43.062,0.00
43.065,0.00
43.069,0.00
43.072,0.00
43.076,0.00
43.079,0.00
43.083,0.00
43.086,0.00
43.090,10.00
43.093,0.00
43.097,0.00
43.100,1.00
43.104,0.00
43.107,0.00
43.111,0.00
43.114,0.00
43.118,0.00
43.121,0.00
43.125,0.00
43.128,0.00
43.132,0.00
43.135,0.00
43.139,0.00
43.142,0.00
43.146,0.00
43.149,0.00
43.153,0.00
43.156,0.00
43.160,0.00
43.163,0.00
43.167,0.00
43.170,0.00
43.174,0.00
43.177,0.00
43.181,0.00
43.184,0.00
43.188,0.00
43.191,0.00
43.195,0.00
43.198,0.00
43.202,0.00
43.205,0.00
43.209,0.00
43.212,0.00
43.216,0.00
43.219,0.00
43.223,0.00
43.226,0.00
43.230,0.00
43.233,0.00
43.237,0.00
43.240,0.00
43.244,0.00
43.247,0.00
43.251,0.00
43.254,0.00
43.258,0.00
43.261,0.00
43.265,0.00
43.268,0.00
43.272,0.00
43.275,0.00
43.279,0.00
43.282,0.00
43.286,0.00
43.289,0.00
43.293,0.00
43.296,0.00
43.300,0.00
43.303,0.00
43.306,17.00
43.310,0.00
43.314,0.00
43.317,0.00
43.321,0.00
43.324,0.00
43.328,0.00
43.331,0.00
43.335,0.00
43.338,0.00
43.342,0.00
43.345,0.00
43.349,0.00
43.352,0.00
43.356,1.00
43.359,0.00
43.363,0.00
43.366,0.00
43.370,0.00
43.373,0.00
43.377,0.00
43.380,0.00
43.384,0.00
43.387,0.00
43.391,0.00
43.394,0.00
43.398,0.00
43.401,0.00
43.405,0.00
43.408,0.00
43.412,0.00
43.415,0.00
43.419,0.00
43.422,0.00
43.426,0.00
43.430,0.00
43.433,0.00
43.437,0.00
43.440,0.00
43.444,0.00
43.447,0.00
43.451,0.00
43.454,0.00
43.458,0.00
43.461,0.00
43.465,0.00
43.468,0.00
43.472,0.00
43.475,1.00
43.479,0.00
43.482,0.00
43.486,0.00
43.489,0.00
43.493,0.00
43.496,0.00
43.500,0.00
43.503,0.00
43.507,0.00
43.510,0.00
43.514,0.00
43.517,0.00
43.521,0.00
43.524,0.00
43.528,0.00
43.531,0.00
43.535,0.00
43.538,0.00
43.542,0.00
43.545,0.00
43.549,0.00
43.552,0.00
43.556,0.00
43.559,0.00
43.562,0.00
43.566,0.00
43.570,0.00
43.573,0.00
43.577,0.00
43.580,0.00
43.584,0.00
43.587,0.00
43.591,0.00
43.594,1.00
43.598,0.00
43.601,0.00
43.605,0.00
43.608,0.00
43.612,0.00
43.615,0.00
43.619,0.00
43.622,0.00
43.626,0.00
43.629,0.00
43.633,0.00
43.636,0.00
43.640,0.00
43.643,0.00
43.647,0.00
43.650,2.00
43.654,0.00
43.657,0.00
43.661,0.00
43.664,0.00
43.668,0.00
43.671,0.00
43.675,0.00
43.678,0.00
43.682,0.00
43.685,0.00
43.689,0.00
43.692,0.00
43.696,0.00
43.699,0.00
43.703,0.00
43.706,0.00
43.710,0.00
43.713,0.00
43.717,0.00
43.720,0.00
43.724,0.00
43.727,0.00
43.731,0.00
43.734,0.00
43.738,0.00
43.741,0.00
43.745,0.00
43.748,0.00
43.752,0.00
43.754,0.00
43.759,0.00
43.762,0.00
43.766,0.00
43.769,0.00
43.773,0.00
43.776,0.00
43.780,0.00
43.783,0.00
43.787,0.00
43.790,0.00
43.794,0.00
43.797,0.00
43.801,0.00
43.804,0.00
43.808,0.00
43.811,0.00
43.815,0.00
43.818,0.00
43.822,0.00
43.825,0.00
43.829,15.00
43.832,0.00
43.836,0.00
43.839,2.00
43.843,0.00
43.846,0.00
43.850,0.00
43.853,0.00
43.857,0.00
43.860,0.00
43.864,0.00
43.867,0.00
43.871,0.00
43.874,0.00
43.878,0.00
43.881,0.00
43.885,0.00
43.888,0.00
43.892,0.00
43.895,0.00
43.899,0.00
43.902,0.00
43.906,0.00
43.909,0.00
43.913,0.00
43.916,0.00
43.920,0.00
43.923,0.00
43.927,0.00
43.930,0.00
43.934,0.00
43.937,0.00
43.941,0.00
43.944,1.00
43.948,0.00
43.951,0.00
43.955,20.00
43.958,1.00
43.962,0.00
43.965,0.00
43.969,0.00
43.972,0.00
43.976,0.00
43.979,0.00
43.983,0.00
43.986,0.00
43.990,0.00
43.993,0.00
43.997,0.00
44.000,0.00
44.004,19.00
44.007,0.00
44.010,0.00
44.015,0.00
44.018,0.00
44.022,0.00
44.025,0.00
44.029,0.00
44.032,0.00
44.036,0.00
44.039,0.00
44.043,0.00
44.046,0.00
44.050,1.00
44.053,1.00
44.057,0.00
44.060,0.00
44.064,0.00
44.067,0.00
44.071,5.00
44.074,1.00
44.078,0.00
44.081,0.00
44.085,0.00
44.088,0.00
44.092,0.00
44.095,0.00
44.099,0.00
44.102,0.00
44.106,0.00
44.109,0.00
44.113,0.00
44.116,0.00
44.120,0.00
44.123,0.00
44.127,0.00
44.130,1.00
44.134,0.00
44.137,0.00
44.141,0.00
44.144,0.00
44.148,0.00
44.151,0.00
44.155,0.00
44.158,0.00
44.162,0.00
44.165,0.00
44.169,0.00
44.172,0.00
44.176,0.00
44.179,0.00
44.183,13.00
44.186,0.00
44.190,0.00
44.193,0.00
44.197,0.00
44.200,0.00
44.204,0.00
44.207,0.00
44.211,1.00
44.214,0.00
44.218,1.00
44.221,0.00
44.225,0.00
44.228,0.00
44.232,0.00
44.235,0.00
44.239,0.00
44.242,0.00
44.246,0.00
44.249,0.00
44.253,0.00
44.256,0.00
44.260,0.00
44.263,0.00
44.266,0.00
44.270,0.00
44.274,0.00
44.277,0.00
44.281,0.00
44.284,0.00
44.288,0.00
44.291,0.00
44.295,0.00
44.298,0.00
44.302,0.00
44.305,0.00
44.309,0.00
44.312,0.00
44.316,0.00
44.319,0.00
44.323,0.00
44.326,0.00
44.330,0.00
44.333,0.00
44.337,0.00
44.340,0.00
44.344,0.00
44.347,0.00
44.351,0.00
44.354,0.00
44.358,0.00
44.361,0.00
44.365,0.00
44.368,0.00
44.372,0.00
44.375,0.00
44.379,0.00
44.382,0.00
44.386,0.00
44.389,0.00
44.393,0.00
44.396,0.00
44.400,0.00
44.403,0.00
44.407,0.00
44.410,0.00
44.414,0.00
44.417,0.00
44.421,0.00
44.424,0.00
44.428,2.00
44.431,1.00
44.435,0.00
44.438,0.00
44.442,0.00
44.445,0.00
44.449,0.00
44.452,0.00
44.456,0.00
44.458,0.00
44.463,0.00
44.466,0.00
44.470,0.00
44.473,0.00
44.477,0.00
44.480,0.00
44.484,0.00
44.487,0.00
44.491,0.00
44.494,0.00
44.498,0.00
44.501,0.00
44.505,0.00
44.508,0.00
44.512,0.00
44.515,26.01
44.519,0.00
44.522,0.00
44.526,0.00
44.529,0.00
44.533,0.00
44.536,1.00
44.540,0.00
44.543,0.00
44.547,0.00
44.550,0.00
44.554,0.00
44.557,0.00
44.561,0.00
44.564,0.00
44.568,0.00
44.571,0.00
44.575,0.00
44.578,0.00
44.582,0.00
44.585,0.00
44.589,0.00
44.593,0.00
44.596,0.00
44.600,0.00
44.603,0.00
44.607,0.00
44.610,0.00
44.614,0.00
44.617,0.00
44.621,0.00
44.624,0.00
44.628,0.00
44.631,11.00
44.635,0.00
44.638,0.00
44.642,0.00
44.645,0.00
44.649,0.00
44.652,0.00
44.656,0.00
44.659,0.00
44.663,0.00
44.666,0.00
44.670,0.00
44.673,11.00
44.677,0.00
44.680,0.00
44.684,0.00
44.687,0.00
44.691,0.00
44.694,0.00
44.698,0.00
44.701,0.00
44.705,0.00
44.708,0.00
44.712,0.00
44.714,0.00
44.719,0.00
44.722,1.00
44.726,0.00
44.729,0.00
44.733,0.00
44.736,0.00
44.740,0.00
44.743,0.00
44.747,0.00
44.750,0.00
44.754,0.00
44.757,0.00
44.761,0.00
44.764,0.00
44.768,0.00
44.771,0.00
44.775,0.00
44.778,0.00
44.782,0.00
44.785,0.00
44.789,0.00
44.792,0.00
44.796,0.00
44.799,0.00
44.803,0.00
44.806,1.00
44.810,1.00
44.813,0.00
44.817,0.00
44.820,0.00
44.824,0.00
44.827,0.00
44.831,0.00
44.834,0.00
44.838,0.00
44.841,0.00
44.845,0.00
44.848,0.00
44.852,0.00
44.855,0.00
44.859,0.00
44.862,0.00
44.866,0.00
44.869,0.00
44.873,0.00
44.876,0.00
44.880,0.00
44.883,0.00
44.887,0.00
44.890,17.00
44.894,0.00
44.897,0.00
44.901,0.00
44.904,0.00
44.908,0.00
44.911,0.00
44.915,0.00
44.918,0.00
44.922,0.00
44.925,0.00
44.929,0.00
44.932,0.00
44.936,0.00
44.939,0.00
44.943,0.00
44.946,0.00
44.950,0.00
44.953,0.00
44.957,0.00
44.960,0.00
44.964,19.00
44.967,0.00
44.970,0.00
44.974,0.00
44.978,0.00
44.981,0.00
44.985,0.00
44.988,0.00
44.992,0.00
44.995,0.00
44.999,0.00
45.002,0.00
45.006,0.00
45.009,0.00
45.013,0.00
45.016,0.00
45.020,0.00
45.023,0.00
45.027,0.00
45.030,0.00
45.034,0.00
45.037,0.00
45.041,1.00
45.044,0.00
45.048,0.00
45.051,0.00
45.055,0.00
45.058,0.00
45.062,0.00
45.065,1.00
45.069,0.00
45.072,0.00
45.076,0.00
45.079,0.00
45.083,0.00
45.086,0.00
45.090,0.00
45.093,0.00
45.097,0.00
45.100,0.00
45.104,0.00
45.107,0.00
45.111,0.00
45.114,0.00
45.118,0.00
45.121,0.00
45.125,0.00
45.128,0.00
45.132,0.00
45.135,0.00
45.139,0.00
45.142,0.00
45.146,0.00
45.149,0.00
45.153,1.00
45.156,0.00
45.160,0.00
45.162,0.00
45.167,0.00
45.170,0.00
45.174,0.00
45.178,0.00
45.181,0.00
45.185,0.00
45.188,0.00
45.192,0.00
45.195,0.00
45.199,0.00
45.202,0.00
45.206,0.00
45.209,0.00
45.213,0.00
45.216,27.01
45.220,0.00
45.223,17.00
45.226,0.00
45.230,0.00
45.234,0.00
45.237,0.00
45.241,0.00
45.244,2.00
45.248,0.00
45.251,0.00
45.255,0.00
45.258,0.00
45.262,0.00
45.265,0.00
45.269,0.00
45.272,0.00
45.276,0.00
45.279,0.00
45.283,0.00
45.286,0.00
45.290,0.00
45.293,0.00
45.297,1.00
45.300,0.00
45.304,0.00
45.307,0.00
45.311,0.00
45.314,0.00
45.318,0.00
45.321,0.00
45.325,15.00
45.328,0.00
45.332,0.00
45.335,0.00
45.339,0.00
45.342,1.00
45.346,0.00
45.349,0.00
45.353,1.00
45.356,0.00
45.360,0.00
45.363,0.00
45.367,0.00
45.370,0.00
45.374,0.00
45.377,0.00
45.381,0.00
45.384,0.00
45.388,0.00
45.391,0.00
45.395,0.00
45.398,0.00
45.402,16.00
45.405,0.00
45.409,0.00
45.412,0.00
45.416,0.00
45.418,0.00
45.423,0.00
45.426,0.00
45.430,0.00
45.433,0.00
45.437,0.00
45.440,0.00
45.444,17.00
45.447,0.00
45.451,0.00
45.454,0.00
45.458,0.00
45.461,0.00
45.465,2.00
45.468,0.00
45.472,0.00
45.475,0.00
45.479,0.00
45.482,0.00
45.486,0.00
45.489,0.00
45.493,0.00
45.496,0.00
45.500,0.00
45.503,0.00
45.507,0.00
45.510,0.00
45.514,0.00
45.517,0.00
45.521,0.00
45.524,0.00
45.528,0.00
45.531,0.00
45.535,0.00
45.538,0.00
45.542,0.00
45.545,0.00
45.549,0.00
45.552,0.00
45.556,0.00
45.559,0.00
45.563,0.00
45.566,0.00
45.570,0.00
45.573,0.00
45.577,0.00
45.580,0.00
45.584,0.00
45.587,0.00
45.591,0.00
45.594,1.00
45.598,0.00
45.601,0.00
45.605,0.00
45.608,0.00
45.612,0.00
45.615,0.00
45.619,0.00
45.622,0.00
45.626,0.00
45.629,0.00
45.633,0.00
45.636,0.00
45.640,0.00
45.643,0.00
45.647,0.00
45.650,0.00
45.654,0.00
45.657,0.00
45.661,0.00
45.664,0.00
45.668,0.00
45.671,0.00
45.674,0.00
45.678,0.00
45.682,0.00
45.685,0.00
45.689,0.00
45.692,0.00
45.696,0.00
45.699,1.00
45.703,0.00
45.706,0.00
45.710,0.00
45.713,0.00
45.717,0.00
45.720,0.00
45.724,0.00
45.727,0.00
45.731,0.00
45.734,0.00
45.738,16.00
45.741,0.00
45.745,0.00
45.748,0.00
45.752,0.00
45.755,0.00
45.759,0.00
45.763,0.00
45.766,0.00
45.770,0.00
45.773,0.00
45.777,0.00
45.780,0.00
45.784,0.00
45.787,0.00
45.791,0.00
45.794,0.00
45.798,0.00
45.801,1.00
45.805,0.00
45.808,0.00
45.812,0.00
45.815,0.00
45.819,0.00
45.822,0.00
45.826,0.00
45.829,0.00
45.833,0.00
45.836,0.00
45.840,0.00
45.843,0.00
45.847,0.00
45.850,0.00
45.854,0.00
45.857,0.00
45.861,0.00
45.864,0.00
45.868,0.00
45.871,0.00
45.875,0.00
45.878,0.00
45.882,0.00
45.885,0.00
45.889,0.00
45.892,0.00
45.896,0.00
45.899,0.00
45.903,0.00
45.906,0.00
45.910,1.00
45.913,0.00
45.917,0.00
45.920,0.00
45.924,0.00
45.927,0.00
45.930,0.00
45.934,0.00
45.938,0.00
45.941,0.00
45.945,0.00
45.948,0.00
45.952,0.00
45.955,0.00
45.959,16.00
45.962,0.00
45.966,0.00
45.969,0.00
45.973,0.00
45.976,0.00
45.980,0.00
45.983,0.00
45.987,0.00
45.990,0.00
45.994,0.00
45.997,0.00
46.001,0.00
46.004,0.00
46.008,0.00
46.011,0.00
46.015,0.00
46.018,19.00
46.022,0.00
46.025,0.00
46.029,0.00
46.032,0.00
46.036,0.00
46.039,0.00
46.043,0.00
46.046,0.00
46.050,0.00
46.053,0.00
46.057,0.00
46.060,0.00
46.064,0.00
46.067,0.00
46.071,0.00
46.074,0.00
46.078,0.00
46.081,0.00
46.085,10.00
46.088,0.00
46.092,0.00
46.095,0.00
46.099,0.00
46.102,0.00
46.106,0.00
46.109,0.00
46.113,0.00
46.116,0.00
46.120,0.00
46.122,0.00
46.127,0.00
46.130,0.00
46.134,0.00
46.137,0.00
46.141,1.00
46.144,0.00
46.148,0.00
46.151,0.00
46.155,0.00
46.158,0.00
46.162,0.00
46.165,0.00
46.169,1.00
46.172,0.00
46.176,0.00
46.179,3.00
46.183,3.00
46.186,0.00
46.190,0.00
46.193,0.00
46.197,0.00
46.200,0.00
46.204,0.00
46.207,0.00
46.211,0.00
46.214,0.00
46.218,0.00
46.221,0.00
46.225,0.00
46.228,0.00
46.232,0.00
46.235,0.00
46.239,0.00
46.242,0.00
46.246,0.00
46.249,0.00
46.253,0.00
46.256,0.00
46.260,0.00
46.263,0.00
46.267,0.00
46.270,0.00
46.274,0.00
46.277,0.00
46.281,2.00
46.284,0.00
46.288,0.00
46.291,0.00
46.295,0.00
46.298,0.00
46.302,0.00
46.305,0.00
46.309,0.00
46.312,0.00
46.316,0.00
46.319,0.00
46.323,0.00
46.326,0.00
46.330,0.00
46.333,0.00
46.337,0.00
46.341,0.00
46.344,0.00
46.348,0.00
46.351,0.00
46.355,0.00
46.358,0.00
46.362,0.00
46.365,0.00
46.369,0.00
46.372,0.00
46.376,0.00
46.378,0.00
46.383,0.00
46.386,0.00
46.390,0.00
46.393,0.00
46.397,0.00
46.400,0.00
46.404,0.00
46.407,0.00
46.411,0.00
46.414,0.00
46.418,0.00
46.421,0.00
46.425,0.00
46.428,0.00
46.432,0.00
46.435,0.00
46.439,0.00
46.442,0.00
46.446,0.00
46.449,0.00
46.453,0.00
46.456,0.00
46.460,0.00
46.463,0.00
46.467,0.00
46.470,0.00
46.474,0.00
46.477,0.00
46.481,0.00
46.484,0.00
46.488,0.00
46.491,0.00
46.495,0.00
46.498,0.00
46.502,0.00
46.505,0.00
46.509,0.00
46.512,0.00
46.516,0.00
46.519,1.00
46.523,0.00
46.526,0.00
46.530,0.00
46.533,0.00
46.537,0.00
46.540,0.00
46.544,0.00
46.547,0.00
46.551,0.00
46.554,0.00
46.558,0.00
46.561,0.00
46.565,0.00
46.568,0.00
46.572,0.00
46.575,1.00
46.579,0.00
46.582,0.00
46.586,0.00
46.589,0.00
46.593,2.00
46.596,0.00
46.600,0.00
46.603,0.00
46.607,0.00
46.610,0.00
46.614,0.00
46.617,0.00
46.621,0.00
46.624,1.00
46.628,0.00
46.631,14.00
46.634,0.00
46.638,0.00
46.642,0.00
46.645,0.00
46.649,0.00
46.652,6.00
46.656,14.00
46.659,0.00
46.663,0.00
46.666,0.00
46.670,0.00
46.673,0.00
46.677,0.00
46.680,15.00
46.684,0.00
46.687,0.00
46.691,0.00
46.694,0.00
46.698,0.00
46.701,0.00
46.705,0.00
46.708,0.00
46.712,0.00
46.715,0.00
46.719,0.00
46.722,0.00
46.726,0.00
46.729,0.00
46.733,0.00
46.736,0.00
46.740,0.00
46.743,0.00
46.747,0.00
46.750,0.00
46.754,0.00
46.757,0.00
46.761,0.00
46.764,0.00
46.768,0.00
46.771,0.00
46.775,0.00
46.778,0.00
46.782,0.00
46.785,0.00
46.789,1.00
46.792,0.00
46.796,19.00
46.799,0.00
46.803,16.00
46.806,0.00
46.810,0.00
46.813,0.00
46.817,0.00
46.820,0.00
46.824,0.00
46.826,0.00
46.831,0.00
46.834,0.00
46.838,0.00
46.841,0.00
46.845,0.00
46.848,0.00
46.852,21.00
46.855,0.00
46.859,0.00
46.862,0.00
46.866,0.00
46.869,19.00
46.873,0.00
46.876,0.00
46.880,0.00
46.883,0.00
46.887,0.00
46.890,0.00
46.894,0.00
46.897,0.00
46.901,0.00
46.904,0.00
46.908,0.00
46.911,0.00
46.915,0.00
46.918,0.00
46.922,1.00
46.926,0.00
46.929,0.00
46.933,0.00
46.936,0.00
46.940,33.01
46.943,0.00
46.947,0.00
46.950,0.00
46.954,0.00
46.957,0.00
46.961,0.00
46.964,0.00
46.968,0.00
46.971,0.00
46.975,0.00
46.978,0.00
46.982,0.00
46.985,0.00
46.989,0.00
46.992,0.00
46.996,0.00
46.999,0.00
47.003,0.00
47.006,0.00
47.010,0.00
47.013,0.00
47.017,0.00
47.020,0.00
47.024,0.00
47.027,0.00
47.031,0.00
47.034,0.00
47.038,0.00
47.041,0.00
47.045,2.00
47.048,9.00
47.052,1.00
47.055,0.00
47.059,0.00
47.062,0.00
47.066,0.00
47.069,1.00
47.073,0.00
47.076,0.00
47.080,0.00
47.082,0.00
47.087,0.00
47.090,0.00
47.094,0.00
47.097,0.00
47.101,0.00
47.104,0.00
47.108,0.00
47.111,0.00
47.115,0.00
47.118,0.00
47.122,1.00
47.125,0.00
47.129,0.00
47.132,0.00
47.136,0.00
47.139,0.00
47.143,0.00
47.146,0.00
47.150,0.00
47.153,0.00
47.157,0.00
47.160,0.00
47.164,0.00
47.167,0.00
47.171,0.00
47.174,0.00
47.178,0.00
47.181,0.00
47.185,0.00
47.188,0.00
47.192,0.00
47.195,0.00
47.199,0.00
47.202,0.00
47.205,0.00
47.209,0.00
47.213,0.00
47.216,0.00
47.220,0.00
47.223,0.00
47.227,0.00
47.230,13.00
47.234,2.00
47.237,0.00
47.241,0.00
47.244,0.00
47.248,0.00
47.251,0.00
47.255,0.00
47.258,0.00
47.262,0.00
47.265,0.00
47.269,0.00
47.272,1.00
47.276,0.00
47.279,0.00
47.283,0.00
47.286,0.00
47.290,0.00
47.293,30.01
47.297,0.00
47.300,0.00
47.304,0.00
47.307,0.00
47.311,0.00
47.314,0.00
47.318,0.00
47.321,0.00
47.325,0.00
47.328,0.00
47.332,0.00
47.335,0.00
47.338,0.00
47.342,0.00
47.346,0.00
47.349,0.00
47.353,0.00
47.356,0.00
47.360,0.00
47.363,0.00
47.367,0.00
47.370,0.00
47.374,0.00
47.377,0.00
47.381,0.00
47.384,0.00
47.388,1.00
47.391,22.01
47.395,0.00
47.398,0.00
47.402,0.00
47.405,0.00
47.409,0.00
47.412,0.00
47.416,0.00
47.419,0.00
47.423,0.00
47.426,0.00
47.430,0.00
47.433,0.00
47.437,0.00
47.440,0.00
47.444,0.00
47.447,0.00
47.451,0.00
47.454,0.00
47.458,0.00
47.461,0.00
47.465,0.00
47.468,1.00
47.472,0.00
47.475,0.00
47.479,0.00
47.482,0.00
47.486,0.00
47.489,0.00
47.493,0.00
47.496,0.00
47.500,0.00
47.503,0.00
47.507,0.00
47.511,0.00
47.514,0.00
47.518,0.00
47.521,0.00
47.525,0.00
47.528,0.00
47.532,0.00
47.535,0.00
47.539,0.00
47.542,0.00
47.546,0.00
47.549,0.00
47.553,1.00
47.556,0.00
47.560,0.00
47.563,0.00
47.567,0.00
47.570,0.00
47.574,0.00
47.577,0.00
47.581,0.00
47.584,0.00
47.588,0.00
47.591,0.00
47.594,0.00
47.598,0.00
47.602,0.00
47.605,1.00
47.609,16.00
47.612,0.00
47.616,0.00
47.619,0.00
47.623,0.00
47.626,0.00
47.630,0.00
47.633,17.00
47.637,0.00
47.640,0.00
47.644,0.00
47.647,0.00
47.651,0.00
47.654,0.00
47.658,0.00
47.661,0.00
47.665,0.00
47.668,0.00
47.672,0.00
47.675,1.00
47.679,0.00
47.682,0.00
47.686,0.00
47.689,0.00
47.693,0.00
47.696,0.00
47.700,0.00
47.703,0.00
47.707,0.00
47.710,0.00
47.714,0.00
47.717,0.00
47.721,0.00
47.724,0.00
47.728,0.00
47.731,0.00
47.735,0.00
47.738,0.00
47.742,0.00
47.745,0.00
47.749,0.00
47.752,0.00
47.756,0.00
47.759,0.00
47.763,0.00
47.766,0.00
47.770,0.00
47.773,0.00
47.777,0.00
47.780,0.00
47.784,0.00
47.786,0.00
47.791,0.00
47.794,0.00
47.798,0.00
47.801,0.00
47.805,0.00
47.808,0.00
47.812,0.00
47.815,0.00
47.819,0.00
47.822,0.00
47.826,1.00
47.829,0.00
47.833,0.00
47.836,0.00
47.840,0.00
47.843,0.00
47.847,0.00
47.850,0.00
47.854,0.00
47.857,8.00
47.861,0.00
47.864,0.00
47.868,0.00
47.871,1.00
47.875,0.00
47.878,0.00
47.882,0.00
47.885,0.00
47.889,0.00
47.892,0.00
47.896,0.00
47.899,0.00
47.903,1.00
47.906,0.00
47.910,0.00
47.913,0.00
47.917,0.00
47.920,0.00
47.924,0.00
47.927,0.00
47.931,0.00
47.934,15.00
47.938,0.00
47.941,0.00
47.945,0.00
47.948,0.00
47.952,0.00
47.955,0.00
47.959,0.00
47.962,0.00
47.966,5.00
47.969,0.00
47.973,0.00
47.976,1.00
47.980,0.00
47.983,0.00
47.987,0.00
47.990,0.00
47.994,0.00
47.997,0.00
48.001,0.00
48.004,0.00
48.008,0.00
48.011,0.00
48.015,0.00
48.018,2.00
48.022,0.00
48.025,0.00
48.029,0.00
48.032,0.00
48.036,0.00
48.039,0.00
48.042,0.00
48.046,0.00
48.050,0.00
48.053,0.00
48.057,0.00
48.060,0.00
48.064,0.00
48.067,0.00
48.071,0.00
48.074,0.00
48.078,0.00
48.081,0.00
48.085,0.00
48.089,0.00
48.092,0.00
48.096,0.00
48.099,0.00
48.103,0.00
48.106,0.00
48.110,0.00
48.113,0.00
48.117,0.00
48.120,0.00
48.124,2.00
48.127,0.00
48.131,0.00
48.134,0.00
48.138,0.00
48.141,0.00
48.145,17.00
48.148,0.00
48.152,0.00
48.155,0.00
48.159,0.00
48.162,0.00
48.166,0.00
48.169,0.00
48.173,0.00
48.176,0.00
48.180,0.00
48.183,0.00
48.187,0.00
48.190,0.00
48.194,0.00
48.197,0.00
48.201,0.00
48.204,0.00
48.208,19.00
48.211,0.00
48.215,0.00
48.218,0.00
48.222,0.00
48.225,0.00
48.229,0.00
48.232,0.00
48.236,0.00
48.239,0.00
48.243,0.00
48.246,0.00
48.250,0.00
48.253,0.00
48.257,0.00
48.260,0.00
48.264,0.00
48.267,0.00
48.271,0.00
48.274,0.00
48.278,0.00
48.281,20.00
48.285,0.00
48.288,0.00
48.292,0.00
48.295,0.00
48.298,0.00
48.302,0.00
48.306,0.00
